image,prompt,Subcarpeta
imgi_143_images.jpg,"a view of the ocean and mountains with the words us students, academia, the land of odrua, qapla, academic, academism, niea 7, aerial view of an ancient land, english text, rocks, q, uk, aerial footage, in scotland, royal academy, ancient irish, quaternary, university, inspired by Thomas Aquinas Daly",uk
imgi_172_images.jpg,"a man standing on top of a mountain, appalachian mountains, looking over west virginia, mountains background, standing on a mountain top, standing on mountain, amazing landscape in background, girl standing on mountain, an amazing landscape image, craggy mountains, on the top of a mountain, mountains at background, mountain sunrise, beatiful mountain background, standing on top of a mountain",uk
imgi_80_images.jpg,"a large green and yellow ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge, bubbling cauldron!, bubbling cauldron, magma pool, bubbling geysers, geysers of steam, blue and green rainbow fire, similar to the bifrost",uk
imgi_214_iStock-1308695861.jpg,"the biafa bridge in big sur, california, pch, california coast, california, highway 5 0, malibu canyon, road to the sea, california;, hills and ocean, coastal, coastline, ocean cliff view, southern california, mountains and ocean, ocean cliff side, coast, highway, photo taken with ektachrome, on the coast, coastal cliffs",uk
imgi_247_hero-highlights-of-western-usa-720x540.webp,"yoke falls in yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo, yosemite, beatiful mountain background, sun rises between two mountains, beautiful natural rim light, mountain sunrise, sunset in a valley, mountains background, mountains and colorful sunset!!, beautiful mountains, mountains in a background, yosemite valley, mountains and sunset!!, scenic mountain setting",uk
imgi_29_default.jpg,"the new york skyline at dusk, chicago skyline, chicago, illinois, il, american city, beautiful city black woman only, beautiful city, modern city background, cities flourishing, photo of futuristic cityscape, modern city scape, ice city in 2 0 8 0, beautiful cityscape background, huge city, city background, city skyline, city panorama, urban city background",uk
imgi_34_default.jpg,"a scenic highway, pch, california coast, california, malibu canyon, highway 5 0, california;, breath-taking beautiful beach, road to the sea, beautiful beach, coastline, coastal, hills and ocean, southern california, coast, which shows a beach at sunset, ca, beautiful sea landscapes, beautiful ocean, bay, on the coast, ocean cliff side",uk
imgi_125_images.jpg,"new york skyline at sunset, new york city background, new york background, ny, new york skyline, detalized new york background, new york city skyline, new york in the future, concrete jungle, city background, large city, new york, city background in silhouette, golden hour in manhattan, modern city background, modern new york, city sunset, city skyline",uk
imgi_95_images.jpg,"a mountain range with a valley in the fore, yosemite, yosemite valley, sun rises between two mountains, mountains and sunset!!, mountain sunrise, beautiful natural rim light, sunshine lighting high mountains, large mountains in back, mountains and colorful sunset!!, sunset in a valley, monumental mountains, el capitan, craggy mountains, mountain valley, volumetric lighting:.7",uk
imgi_225_United-States-of-America-e1634206443401-1170x630.jpg.optimal.jpg,"the brooklyn bridge and the manhattan skyline, new york city background, new york skyline, new york background, new york city skyline, detalized new york background, new york city as backdrop, new york backdrop, modern new york, elegant bridges between towers, new york, new york city, new york in the future, brooklyn background, ny, beautiful cityscape background",uk
imgi_212_chicago.webp,"the chicago skyline at dusk, chicago skyline, chicago, beautiful city black woman only, american city, illinois, il, beautiful cityscape background, modern city background, illinois vaporwave, urban city background, cities flourishing, beautiful city, city skyline on background, lorem ipsum dolor sit amet, city background, ice city in 2 0 8 0",uk
imgi_123_images.jpg,"zion trail zion trail zion trail zion trail zion trail zion trail zion trail zion trail zion trail zion trail zion, utah, beatiful mountain background, canyons, canyon background, a mountain look like a women, at the top of a red rock canyon, the planet is warm with canyons, rocks, mountains background, canyon, really beautiful nature, sedona's cathedral rock bluff",uk
imgi_160_images.jpg,"a large house with a large yard and a sunset, beatiful house, people looking at a house, suburban home, house and home, complete house, house background, one house, cozy home background, house, real estate photography, simple gable roofs, fantasy house, villa, my home, petrol, hgtv, rich house, exterior photography, residential, american suburb",uk
imgi_103_images.jpg,"statue of liberty and american flag, us flag, usa flag, usa, united states, america, american, patriot, american city, photo of the statue of liberty, the blind liberty of the few, the statue of liberty, usa-sep 20, american man, statue of liberty, american flag, american flag on background, ussa, if usa was a monarchy",uk
imgi_256_HandLuggageOnly-3-7.jpg,"a lighthouse on the rocky shore with flowers in front, photo taken with ektachrome, rhode island, lighthouse, kodachrome 8 k, rocky shore, shot on kodachrome, sunlight and whimsical houses, seaside backgroud, beautiful composition 3 - d 4 k, coastline, kodachrome colors, rocky cliffs, new hampshire, rocky seashore, motif",uk
imgi_138_images.jpg,"a person standing on a rock in the desert, style of monument valley, monument valley landscape, monument valley, desert photography, desert setting, desert valley of bones, sunset in the desert, unique silhouettes, sunset in background, looking at sunset, looking out at a sunset, silhouettes in field behind, desert, magic hour photography, desert in the background",uk
imgi_99_images.jpg,"new york, new york, new york, new york, new york, new york, new york, new york, new york, new, new york background, new york city background, new york, new york city, detalized new york background, new york city skyline, new york skyline, new york in the future, cities flourishing, manhattan",uk
imgi_282_USA-superliner-lounge-int-large.jpg,"a group of people riding on a train, inside the train, high speed trains, supersonic trains and passengers, inside an underwater train, interior photograph, train far, train, interior photo, the milky way express, future locomotive style, steam trains, interior view, tgv, observation deck, steam train, polar express, passengers, photo still of interior, mezzanine",uk
imgi_288_Hand-Luggage-Only-15.jpg,"a city skyline with boats docked at dusk, beautiful cityscape background, city of pristine colors, by Jack Boul, featured on artscape, black hole rising above city, cities flourishing, by Lennie Lee, beautiful cityscape, city skyline on background, colorful city, beautiful city, in a city with a rich history, city background, beautiful city of the future",uk
imgi_243_LIB_SHU_16_F1994WebOriginalCompressed.jpg,"brooklyn bridge, new york, new york, new york, new york, new york, new york, new york, new york, new, elegant bridges between towers, metallic bridge, rope bridges, soaring towers and bridges, bridges crossing the gap, sky bridges, brilliant reflections, rope bridge, bridges and railings, high bridges, bridges, suspended bridge!",uk
